bestFitness,diversity,meanFitness,worstFitness,probability
16.08429190850461,30,16.053645002989455,15.635847932660537;0.1
16.08429190850461,25,16.060170340476276,16.084236855050538;0.1
16.08429190850461,23,16.063373435678475,16.084236855050538;0.1
16.08429190850461,31,16.052807902383496,16.084236855050538;0.1
16.08429190850461,27,16.060698985441707,16.084236855050538;0.1
16.084236855050538,27,16.057122963637507,15.977648281483598;0.1
16.084236855050538,33,16.047635554501543,16.084236855050538;0.1
16.084236855050538,28,16.044162770619284,16.084236855050538;0.1
16.084236855050538,25,16.063078190084944,16.084236855050538;0.1
16.084236855050538,29,16.058049972664037,16.084236855050538;0.1
16.084236855050538,31,16.0551425133405,16.084236855050538;0.1
16.084236855050538,27,16.061296251454927,16.084236855050538;0.1
16.084236855050538,29,16.05835097663826,16.084236855050538;0.1
16.084236855050538,33,16.05697171819879,16.084236855050538;0.1
16.084236855050538,27,16.05597000990037,16.084236855050538;0.1
16.084236855050538,24,16.05805386422378,16.084236855050538;0.1
16.084236855050538,24,16.063638482928294,16.084236855050538;0.1
16.084236855050538,24,16.06453377993979,16.084236855050538;0.1
16.084236855050538,20,16.062359408302772,15.874383717080695;0.1
16.084236855050538,21,16.06332337387997,16.084236855050538;0.1
16.084236855050538,25,16.06250673316774,15.77066236524416;0.1
16.084236855050538,29,16.05910918570094,16.084236855050538;0.1
16.084236855050538,29,16.060190933670768,16.084236855050538;0.1
16.084236855050538,24,16.067798699748746,16.084236855050538;0.1
16.084236855050538,29,16.06232707907102,16.084236855050538;0.1
16.084236855050538,29,16.05969130766812,15.924648568892472;0.1
16.084236855050538,31,16.054467083747774,16.084236855050538;0.1
16.084236855050538,21,16.06741561877319,16.084236855050538;0.1
16.084236855050538,25,16.062247650574513,16.05837795445454;0.1
16.084236855050538,20,16.065091382088823,16.084236855050538;0.1
16.08426322296689,25,16.058440569951475,16.084236855050538;0.1
16.084236855050538,26,16.05838567628858,16.084236855050538;0.1
16.084236855050538,31,16.050466165724114,16.084236855050538;0.1
16.084236855050538,36,16.04638542014706,15.097886709463065;0.1
16.084236855050538,26,16.057969124388833,16.084236855050538;0.1
16.084236855050538,32,16.04964225695206,16.084236855050538;0.1
16.084236855050538,27,16.062869009966455,16.084236855050538;0.1
16.084236855050538,28,16.057372037418155,16.084236855050538;0.1
16.084236855050538,27,16.058761079832973,16.084236855050538;0.1
16.084236855050538,21,16.070707477309615,16.084236855050538;0.1
16.084236855050538,30,16.05112685368516,16.084236855050538;0.1
16.084236855050538,27,16.05483621676109,16.084236855050538;0.1
16.084236855050538,28,16.048584130761334,16.084236855050538;0.1
16.084236855050538,31,16.05320382909932,16.084236855050538;0.1
16.084236855050538,28,16.052530198081516,16.084236855050538;0.1
16.084236855050538,23,16.059001852172937,16.084236855050538;0.1
16.084236855050538,28,16.058374829718076,16.084236855050538;0.1
16.084236855050538,26,16.060461464083016,16.084236855050538;0.1
16.084236855050538,24,16.06374855030252,16.084236855050538;0.1
16.084236855050538,24,16.05735822237633,16.084236855050538;0.1
16.084236855050538,28,16.049310055944733,16.084236855050538;0.1
16.084236855050538,20,16.062309223769745,16.084236855050538;0.1
16.084236855050538,22,16.06756917528608,16.084236855050538;0.1
16.084236855050538,25,16.062863295335532,16.084236855050538;0.1
16.084236855050538,25,16.064089606676824,16.084236855050538;0.1
16.084236855050538,23,16.062634923966055,16.084236855050538;0.1
16.084236855050538,26,16.060984227462615,16.084236855050538;0.1
16.084236855050538,30,16.0565686490058,16.084236855050538;0.1
16.084236855050538,29,16.053891774949882,16.084236855050538;0.1
16.084236855050538,26,16.062936034326135,15.977648281483598;0.1
16.084236855050538,31,16.0549954918137,16.084236855050538;0.1
16.084236855050538,25,16.059976783566253,16.084236855050538;0.1
16.084236855050538,26,16.052158653128544,16.084236855050538;0.1
16.084236855050538,25,16.068437541861304,16.084236855050538;0.1
16.084236855050538,31,16.048653388863215,16.084236855050538;0.1
16.084236855050538,29,16.05162026027839,16.084236855050538;0.1
16.084236855050538,22,16.058828757823488,16.084236855050538;0.1
16.084236855050538,28,16.05425708312165,16.084236855050538;0.1
16.084236855050538,27,16.059657137553074,15.41061766832717;0.1
16.084236855050538,26,16.060892787943516,16.084236855050538;0.1
16.084236855050538,26,16.060330618995966,16.084236855050538;0.1
16.084236855050538,33,16.056532575752975,16.084236855050538;0.1
16.084236855050538,27,16.055982504622936,16.084236855050538;0.1
16.084236855050538,29,16.0547172453746,16.084236855050538;0.1
16.084236855050538,22,16.05887829388987,16.084236855050538;0.1
16.084236855050538,28,16.062403981958,16.084236855050538;0.1
16.084236855050538,29,16.05259066548155,16.084236855050538;0.1
16.084236855050538,31,16.05244501910812,16.084236855050538;0.1
16.084236855050538,28,16.052980569274393,16.084236855050538;0.1
16.084236855050538,27,16.057308071491484,14.157704333367857;0.1
16.084236855050538,21,16.06901595690688,15.710606687282922;0.1
16.084236855050538,21,16.064354985145883,16.084236855050538;0.1
16.084236855050538,27,16.059260274493383,15.500693812937199;0.1
16.084236855050538,23,16.063995436436638,15.535235564126422;0.1
16.084236855050538,20,16.068669984748745,16.084236855050538;0.1
16.084236855050538,22,16.068859578386437,16.084236855050538;0.1
16.084236855050538,28,16.059154185796896,16.084236855050538;0.1
16.084236855050538,30,16.056132295046595,16.084236855050538;0.1
16.084236855050538,36,16.049442516905117,16.084236855050538;0.1
16.084236855050538,30,16.046136475374627,16.084236855050538;0.1
16.084236855050538,25,16.06090925210362,16.084236855050538;0.1
16.084236855050538,23,16.061353627746094,16.084236855050538;0.1
16.084236855050538,25,16.05694414982361,16.084236855050538;0.1
16.084236855050538,29,16.06273879358979,16.084236855050538;0.1
16.084236855050538,27,16.05548977330357,16.084236855050538;0.1
16.084236855050538,24,16.06072786350617,16.084236855050538;0.1
16.084236855050538,30,16.053724555662605,16.084236855050538;0.1
16.084236855050538,24,16.06223709053285,15.559618682285196;0.1
16.084236855050538,24,16.05723391534823,16.084236855050538;0.1
16.084236855050538,24,16.064521887632118,16.084236855050538;0.1
16.084236855050538,22,16.055193891464757,16.084236855050538;0.1
16.084236855050538,20,16.06753406040339,16.084236855050538;0.1
16.084236855050538,25,16.060150870835184,16.084236855050538;0.1
16.084236855050538,22,16.056470268684294,16.084236855050538;0.1
16.084236855050538,30,16.041657498023927,16.084236855050538;0.1
16.084236855050538,18,16.073593697433495,16.084236855050538;0.1
16.084236855050538,24,16.062673497511824,16.084236855050538;0.1
16.084236855050538,23,16.061065198748864,16.084236855050538;0.1
16.084236855050538,31,16.056457282353342,16.084236855050538;0.1
16.084236855050538,31,16.053815392322058,16.084236855050538;0.1
16.084236855050538,27,16.058667213259106,16.084236855050538;0.1
16.084236855050538,28,16.058091824175396,16.084236855050538;0.1
16.084236855050538,28,16.06156566572316,16.084236855050538;0.1
16.084236855050538,29,16.046960485565503,16.084236855050538;0.1
16.084236855050538,26,16.054597739246894,16.084236855050538;0.1
16.084236855050538,29,16.056309642018707,16.084236855050538;0.1
16.084236855050538,35,16.049318267075343,16.084236855050538;0.1
16.084236855050538,31,16.051980381988443,16.084236855050538;0.1
16.084236855050538,24,16.0515650973195,16.084236855050538;0.1
16.084271191273412,24,16.063504692138682,16.084236855050538;0.1
16.084236855050538,26,16.061243422144184,16.084236855050538;0.1
16.084236855050538,23,16.059661199954625,16.084236855050538;0.1
16.084236855050538,23,16.052906896269036,16.084236855050538;0.1
16.084236855050538,25,16.059596298000844,16.084236855050538;0.1
16.084236855050538,26,16.053776143586866,16.084236855050538;0.1
16.084236855050538,27,16.06094038769275,16.084236855050538;0.1
16.084236855050538,28,16.05625370119051,16.084236855050538;0.1
16.084236855050538,25,16.060191253268954,16.084236855050538;0.1
16.084236855050538,27,16.060283223633146,16.084236855050538;0.1
16.084236855050538,32,16.05362298759877,15.803738055622887;0.1
16.084236855050538,27,16.05145631170482,16.084236855050538;0.1
16.084236855050538,18,16.069002395633483,16.084236855050538;0.1
16.084236855050538,27,16.058031696729188,16.084236855050538;0.1
16.084236855050538,28,16.052206366324118,16.084236855050538;0.1
16.084236855050538,22,16.06773231368352,16.084236855050538;0.1
16.084236855050538,31,16.052047861440503,16.084236855050538;0.1
16.084236855050538,22,16.06093664748997,16.084236855050538;0.1
16.084236855050538,16,16.064927479996783,15.710606687282922;0.1
16.084236855050538,25,16.055009666105153,16.084236855050538;0.1
16.084236855050538,17,16.065082898463274,16.084236855050538;0.1
16.084236855050538,23,16.063657226059625,16.084236855050538;0.1
16.084236855050538,23,16.06428814099406,16.084236855050538;0.1
16.084236855050538,29,16.059137760636762,16.084236855050538;0.1
16.084236855050538,29,16.04982294012426,16.084236855050538;0.1
16.084236855050538,30,16.054232993434194,16.084236855050538;0.1
16.084236855050538,26,16.059633261783922,16.084236855050538;0.1
16.084236855050538,32,16.05145336435996,16.084236855050538;0.1
16.084236855050538,26,16.06339563937548,16.084236855050538;0.1
16.084236855050538,18,16.065551338594567,16.084236855050538;0.1
16.084236855050538,27,16.05326497682668,15.546795216201026;0.1
16.084236855050538,29,16.05280219467942,16.084236855050538;0.1
16.084236855050538,27,16.06192001982356,16.084236855050538;0.1
16.084236855050538,34,16.045385095425893,16.084236855050538;0.1
16.084236855050538,33,16.052380933986427,16.084236855050538;0.1
16.084236855050538,23,16.065658048816402,16.084236855050538;0.1
16.084236855050538,22,16.067510266697976,16.084236855050538;0.1
16.084236855050538,32,16.052148357317733,16.084236855050538;0.1
16.084236855050538,29,16.051252790754525,16.084236855050538;0.1
16.084236855050538,27,16.065387457113623,16.084236855050538;0.1
16.084236855050538,28,16.057574783923425,16.084236855050538;0.1
16.084236855050538,24,16.066359755153194,16.084236855050538;0.1
16.084236855050538,25,16.06561965615491,16.084236855050538;0.1
16.084236855050538,28,16.060539814363604,16.084236855050538;0.1
16.084236855050538,18,16.072005288523798,16.084236855050538;0.1
16.084236855050538,28,16.05038173057625,16.084236855050538;0.1
16.084236855050538,26,16.056590344979053,16.084236855050538;0.1
16.084236855050538,31,16.052278984809483,16.084236855050538;0.1
16.084236855050538,29,16.051742173812414,16.084236855050538;0.1
16.084236855050538,29,16.055624682401607,16.084236855050538;0.1
16.084236855050538,28,16.05810275023904,16.084236855050538;0.1
16.084236855050538,26,16.060106773297694,16.084236855050538;0.1
16.084236855050538,31,16.05688380523211,16.084236855050538;0.1
16.084236855050538,35,16.050122648491428,16.084236855050538;0.1
16.084236855050538,28,16.058640728424944,16.084236855050538;0.1
16.084236855050538,30,16.058879958965957,16.084236855050538;0.1
16.084236855050538,22,16.059215126008727,16.084236855050538;0.1
16.084236855050538,27,16.05830887355968,13.56745482843291;0.1
16.084236855050538,32,16.056272896914493,16.084236855050538;0.1
16.084236855050538,31,16.052380704526996,16.084236855050538;0.1
16.084236855050538,24,16.065577321520994,16.084236855050538;0.1
16.084236855050538,19,16.06905123707182,16.084236855050538;0.1
16.084236855050538,27,16.05930707270921,15.786141105449152;0.1
16.084236855050538,27,16.054099514240555,16.084236855050538;0.1
16.084236855050538,32,16.056184313561783,16.084236855050538;0.1
16.084236855050538,33,16.054763450475768,16.084236855050538;0.1
16.084236855050538,27,16.064758943539417,15.911454605477854;0.1
16.084236855050538,22,16.059693832687525,16.084236855050538;0.1
16.084236855050538,24,16.064855314569005,16.084236855050538;0.1
16.084236855050538,26,16.0639656409425,16.084236855050538;0.1
16.084236855050538,29,16.06095726194753,15.977648281483598;0.1
16.084236855050538,32,16.04934856442423,16.084236855050538;0.1
16.084236855050538,41,16.044264374452798,16.084236855050538;0.1
16.084236855050538,29,16.056036413465307,16.084236855050538;0.1
16.084236855050538,24,16.06066288618882,16.084236855050538;0.1
16.084236855050538,23,16.058016064956586,16.084236855050538;0.1
16.084236855050538,30,16.04812655717019,15.977648281483598;0.1
16.084236855050538,29,16.052526806240905,16.084236855050538;0.1
16.084236855050538,32,16.056253650252767,16.084236855050538;0.1
16.084236855050538,33,16.06029106533111,16.084236855050538;0.1
16.084236855050538,29,16.061835759214645,16.084236855050538;0.1
16.084291561231353,29,16.058751147000187,16.084236855050538;0.1
16.084291561231353,27,16.06250450264197,16.084236855050538;0.1
16.084291561231353,29,16.054138103915594,16.084236855050538;0.1
16.084291561231353,29,16.064079302677598,16.084236855050538;0.1
16.084291561231353,33,16.04096717034641,16.084236855050538;0.1
16.084291561231353,35,16.051915726197997,16.084236855050538;0.1
16.084291561231353,29,16.05713424791961,14.843279217684838;0.1
16.084291561231353,23,16.060414066443283,16.084236855050538;0.1
16.084291561231353,27,16.057396915548317,16.084236855050538;0.1
16.084291561231353,25,16.066407131809324,16.084236855050538;0.1
16.084291561231353,31,16.05498730808106,14.145784880274991;0.1
16.084291561231353,29,16.056494862867208,16.084236855050538;0.1
16.084291561231353,29,16.058283054986575,16.047889446397335;0.1
16.084291561231353,28,16.0503331958578,16.084236855050538;0.1
16.084291561231353,27,16.054977634583896,16.084236855050538;0.1
16.084291561231353,31,16.061805405216095,16.084236855050538;0.1
16.084291561231353,35,16.050287614595025,16.084236855050538;0.1
16.084291561231353,26,16.06402453854949,15.77066236524416;0.1
16.084291561231353,27,16.064946536896283,15.635847932660537;0.1
16.084291561231353,31,16.05920632042399,16.084236855050538;0.1
16.084291561231353,26,16.064171493250225,16.084236855050538;0.1
16.084291561231353,29,16.06582261980502,16.084236855050538;0.1
16.084291561231353,30,16.058194578179485,15.710606687282922;0.1
16.084291561231353,24,16.053737861810454,16.084236855050538;0.1
16.084291561231353,22,16.066187010872525,16.084236855050538;0.1
16.084291561231353,29,16.060043498020633,16.084236855050538;0.1
16.084291561231353,31,16.05781899145862,16.084236855050538;0.1
16.084291561231353,31,16.061923483144916,15.430132159157615;0.1
16.084291561231353,21,16.069635671914074,16.084236855050538;0.1
16.084291561231353,32,16.060256258833807,16.084236855050538;0.1
16.084291561231353,32,16.059687413699326,16.084236855050538;0.1
16.084291561231353,31,16.06345030597108,16.084236855050538;0.1
16.084291561231353,30,16.062170692014337,16.084236855050538;0.1
16.084291561231353,33,16.06373613322418,16.084236855050538;0.1
16.084291561231353,36,16.053434329860128,16.084236855050538;0.1
16.084291561231353,30,16.06072257293739,16.084236855050538;0.1
16.084291561231353,27,16.06446101152379,16.084236855050538;0.1
16.084291561231353,28,16.05582827428456,16.084236855050538;0.1
16.084291561231353,29,16.05648407031127,16.084236855050538;0.1
16.084291561231353,27,16.062358755161977,16.084236855050538;0.1
16.084291561231353,30,16.066186063385622,16.084236855050538;0.1
16.084291561231353,26,16.06307310537003,16.084236855050538;0.1
16.084291561231353,24,16.0588584507343,16.084236855050538;0.1
16.084291561231353,25,16.063852836372572,16.084236855050538;0.1
16.084291561231353,31,16.052387442471108,16.084236855050538;0.1
16.084291561231353,31,16.052795769698044,16.084236855050538;0.1
16.084291561231353,29,16.059802299072455,16.084291561231353;0.1
16.084291561231353,30,16.058430593562036,15.874438743900797;0.1
16.084291561231353,34,16.05350798541653,16.084291561231353;0.1
16.084291561231353,31,16.063715897679376,16.084236855050538;0.1
16.084291561231353,28,16.06375947587289,16.084236855050538;0.1
16.084291561231353,27,16.06697135253773,16.084291561231353;0.1
16.084291561231353,26,16.064308023064644,16.084291561231353;0.1
16.084291561231353,27,16.056819682891895,16.084291561231353;0.1
16.084291561231353,30,16.052171577416498,16.084291561231353;0.1
16.084291561231353,31,16.049466988150524,16.084291561231353;0.1
16.084291561231353,29,16.048949710203402,15.635897940647652;0.1
16.084291561231353,27,16.06510175001062,16.084236855050538;0.1
16.084291561231353,27,16.06290193526819,16.084291561231353;0.1
16.084291561231353,31,16.04573431018667,16.084291561231353;0.1
16.084291561231353,19,16.062459518481504,16.084291561231353;0.1
16.084291561231353,26,16.059136173548243,16.084291561231353;0.1
16.084291561231353,24,16.058784271668234,16.084291561231353;0.1
16.084291561231353,32,16.044181880384443,16.084291561231353;0.1
16.084291561231353,23,16.067122696468196,16.084291561231353;0.1
16.084291561231353,26,16.05892242818912,16.084291561231353;0.1
16.084291561231353,22,16.056776741497366,16.084291561231353;0.1
16.084291561231353,22,16.065915555245276,16.084291561231353;0.1
16.084291561231353,23,16.067430247708586,16.084291561231353;0.1
16.084291561231353,26,16.065429537934023,16.084291561231353;0.1
16.084291561231353,27,16.05827622748941,16.084291561231353;0.1
16.084291561231353,31,16.05889370979756,16.084291561231353;0.1
16.084291561231353,17,16.068064484466348,16.084291561231353;0.1
16.084291561231353,21,16.060320349167505,16.084291561231353;0.1
16.084291561231353,28,16.051806758717696,16.084291561231353;0.1
16.084291561231353,25,16.062532341850112,16.084291561231353;0.1
16.084291561231353,27,16.059853236410536,16.084291561231353;0.1
16.084291561231353,23,16.05963792894745,16.084291561231353;0.1
16.084291561231353,28,16.05929196059334,16.084291561231353;0.1
16.084291561231353,21,16.066691796530886,16.084291561231353;0.1
16.084291561231353,25,16.066256360934293,16.084291561231353;0.1
16.084291561231353,25,16.05781370874793,15.304795303698315;0.1
16.084291561231353,21,16.059870656808364,16.084291561231353;0.1
16.084291561231353,23,16.063050192011147,16.084291561231353;0.1
16.084291561231353,21,16.065752188642023,15.51639316126278;0.1
16.084291561231353,25,16.059222260143876,16.084291561231353;0.1
16.084291561231353,26,16.055720909248397,16.084291561231353;0.1
16.084291561231353,24,16.052631031004516,16.084291561231353;0.1
16.084291561231353,23,16.05810409108349,16.084291561231353;0.1
16.084291561231353,29,16.052935351348108,16.084291561231353;0.1
16.084291561231353,33,16.048188007068806,16.084291561231353;0.1
16.084291561231353,29,16.062285778543284,16.084291561231353;0.1
16.084291561231353,20,16.06684870783653,16.084291561231353;0.1
16.084291561231353,26,16.05547304686477,16.084291561231353;0.1
16.084291561231353,32,16.051027087358076,16.084291561231353;0.1
16.084291561231353,26,16.058154060857706,16.084291561231353;0.1
16.084291561231353,23,16.06011004778858,15.802949369301825;0.1
16.084291561231353,25,16.06353338546813,16.084291561231353;0.1
16.084291561231353,27,16.053719310650887,16.084291561231353;0.1
16.084291561231353,25,16.05652985715508,16.084291561231353;0.1
