bestFitness,diversity,meanFitness,worstFitness,probability
14.437342315970824,1000,10.763230536444466,9.022088671578455;0.1
14.630380989512606,401,12.373118506069515,11.110165988133433;0.1
14.630380989512606,177,13.490872445687303,12.791578083726339;0.1
15.069504953657193,84,14.183865276600628,13.79692495102482;0.1
15.196437289697162,40,14.46028141145274,14.630380989512606;0.1
15.196437289697162,21,14.560584620131005,14.630380989512606;0.1
15.384441629922486,27,14.62055870211021,14.630380989512606;0.1
15.73730410128244,33,14.794309520824871,14.630380989512606;0.1
15.73730410128244,15,14.997952104696218,14.630380989512606;0.1
15.73730410128244,22,15.111541343972833,14.630380989512606;0.1
15.73730410128244,10,15.24957157587066,15.069504953657193;0.1
15.73730410128244,21,15.347086839347659,15.384441629922486;0.1
15.73730410128244,13,15.439984496307103,15.384441629922486;0.1
15.73730410128244,10,15.533958404014951,15.384441629922486;0.1
15.947955997206105,24,15.57169398739109,15.351246716490074;0.1
15.947955997206105,37,15.6205436814154,15.550184179770767;0.1
15.947955997206105,38,15.661850008043718,15.73730410128244;0.1
15.947955997206105,29,15.691002147473911,15.73730410128244;0.1
16.007676646036394,18,15.710852871878654,15.45013513311144;0.1
16.007676646036394,32,15.705211575617026,15.73730410128244;0.1
16.007676646036394,39,15.716591955666587,15.73730410128244;0.1
16.007676646036394,31,15.72272025938871,15.73730410128244;0.1
16.007676646036394,36,15.733153823554039,15.73730410128244;0.1
16.007676646036394,47,15.786691877763147,15.73730410128244;0.1
16.020839932980003,39,15.85011284544809,14.87115609386051;0.1
16.020839932980003,11,15.90057111904457,15.73730410128244;0.1
16.020839932980003,13,15.91699826304997,15.947955997206105;0.1
16.04074531847819,20,15.925119687089754,15.947955997206105;0.1
16.020839932980003,28,15.928913755841728,15.947955997206105;0.1
16.083735955839767,33,15.933296566252563,15.947955997206105;0.1
16.083735955839767,28,15.940278031161437,15.947955997206105;0.1
16.083735955839767,39,15.950317246470139,15.89995886744449;0.1
16.083735955839767,35,15.972587779686455,15.947955997206105;0.1
16.083735955839767,41,15.965279716272567,16.007676646036394;0.1
16.083735955839767,41,15.975464869863481,16.007676646036394;0.1
16.083735955839767,39,15.9762022804843,16.007676646036394;0.1
16.083735955839767,38,15.983152431640592,16.007676646036394;0.1
16.084290950079684,38,15.988027750013616,15.334528396025553;0.1
16.084288193713732,42,15.99449618243391,16.007676646036394;0.1
16.084288193713732,47,15.995251729991411,16.007676646036394;0.1
16.083735955839767,39,16.00105362397532,16.007676646036394;0.1
16.083735955839767,36,16.01019761220627,16.007676646036394;0.1
16.083735955839767,40,16.009559683231995,16.026241192890968;0.1
16.083735955839767,40,16.01721197770129,16.026241192890968;0.1
16.083735955839767,36,16.042679048436117,16.026241192890968;0.1
16.083735955839767,41,16.031840180202884,16.020839932980003;0.1
16.083735955839767,26,16.059033922992537,16.08288819568213;0.1
16.083735955839767,29,16.062824543590356,16.083087571233794;0.1
16.083735955839767,32,16.06085241464569,16.083735955839767;0.1
16.083735955839767,33,16.049264209155886,16.083735955839767;0.1
16.083735955839767,30,16.05700543445084,16.083735955839767;0.1
16.083735955839767,33,16.04614575284119,16.083735955839767;0.1
16.083735955839767,34,16.048991738042474,16.083735955839767;0.1
16.083735955839767,35,16.051667032929146,16.083735955839767;0.1
16.083735955839767,36,16.04709950237958,16.083735955839767;0.1
16.083735955839767,32,16.05216622371058,15.53477945654458;0.1
16.084090418311327,33,16.054945915300287,15.802416371147578;0.1
16.084090418311327,33,16.0578800896116,16.083735955839767;0.1
16.084090418311327,36,16.053801073114105,16.083735955839767;0.1
16.084090418311327,33,16.040059404301097,16.083735955839767;0.1
16.084090418311327,27,16.056644437040436,16.083735955839767;0.1
16.084090418311327,24,16.060607268471248,16.083735955839767;0.1
16.084090418311327,31,16.05685993321386,16.083735955839767;0.1
16.084090418311327,28,16.061070099181926,16.083735955839767;0.1
16.084090418311327,31,16.050105001699954,16.083735955839767;0.1
16.084090418311327,35,16.04797061258159,16.083735955839767;0.1
16.084090418311327,30,16.05392529419478,16.083735955839767;0.1
16.084090418311327,28,16.06083022961263,16.083735955839767;0.1
16.084090418311327,27,16.062097808229574,16.083735955839767;0.1
16.084090418311327,35,16.049689587408537,16.083735955839767;0.1
16.084090418311327,32,16.05503165843041,15.91131585983512;0.1
16.084090418311327,37,16.049729420006724,15.977139994389319;0.1
16.084090418311327,33,16.05070909984033,16.083735955839767;0.1
16.084090418311327,35,16.049297073243952,16.083735955839767;0.1
16.084090418311327,30,16.06231910684888,16.083735955839767;0.1
16.084248723270584,33,16.050092441577696,16.083735955839767;0.1
16.084248723270584,30,16.056397574499343,16.083735955839767;0.1
16.084248723270584,28,16.04325207087483,16.083735955839767;0.1
16.084248723270584,24,16.06477650021757,16.083735955839767;0.1
16.084248723270584,23,16.06315110292871,16.083735955839767;0.1
16.084248723270584,33,16.05420733792178,16.083735955839767;0.1
16.084248723270584,39,16.040387426510627,16.083735955839767;0.1
16.084248723270584,30,16.05630759763212,16.083735955839767;0.1
16.084248723270584,19,16.072977334517105,16.083735955839767;0.1
16.084248723270584,28,16.060282807625235,16.083735955839767;0.1
16.084248723270584,22,16.06407380316005,16.084090418311327;0.1
16.084248723270584,23,16.06408153723639,16.083735955839767;0.1
16.084248723270584,32,16.05167922901488,15.559489923477544;0.1
16.084248723270584,33,16.054684670874256,16.084090418311327;0.1
16.084248723270584,30,16.059230928645313,16.084090418311327;0.1
16.084248723270584,28,16.064773211039228,16.084090418311327;0.1
16.084248723270584,28,16.05727886576334,14.472773914448766;0.1
16.084248723270584,28,16.05312413874759,16.084090418311327;0.1
16.084248723270584,25,16.056473085618286,16.084090418311327;0.1
16.084248723270584,32,16.049665442758542,16.084090418311327;0.1
16.084248723270584,33,16.0549016353869,16.084090418311327;0.1
16.084248723270584,35,16.05615465787144,16.084090418311327;0.1
16.084248723270584,37,16.049413470993212,14.211385984291255;0.1
16.084248723270584,31,16.059996354219464,16.084090418311327;0.1
16.084248723270584,40,16.049693059716265,16.084090418311327;0.1
16.084248723270584,27,16.064446613767185,16.084090418311327;0.1
16.084248723270584,34,16.057188506466893,16.084090418311327;0.1
16.084248723270584,39,16.04045475291714,16.084090418311327;0.1
16.084248723270584,31,16.048624419735955,16.084090418311327;0.1
16.084248723270584,24,16.059811297867597,16.084090418311327;0.1
16.084248723270584,29,16.052671718234922,16.084090418311327;0.1
16.084248723270584,26,16.054038611934804,16.084090418311327;0.1
16.084248723270584,31,16.03977339233676,16.084090418311327;0.1
16.084248723270584,19,16.065635086640345,16.084090418311327;0.1
16.084248723270584,25,16.05856438232966,16.084090418311327;0.1
16.084248723270584,34,16.0505036933813,16.084248723270584;0.1
16.084248723270584,26,16.06048894951763,16.084248723270584;0.1
16.084248723270584,30,16.054978416234366,16.084090418311327;0.1
16.084248723270584,29,16.053624324899545,16.084090418311327;0.1
16.084248723270584,29,16.057179166970815,16.084248723270584;0.1
16.084248723270584,23,16.057225662915467,16.084248723270584;0.1
16.084248723270584,25,16.059468348934676,16.084090418311327;0.1
16.084248723270584,30,16.050319046765285,16.084248723270584;0.1
16.084248723270584,27,16.051216627895386,16.084248723270584;0.1
16.084248723270584,27,16.056053587477813,16.084248723270584;0.1
16.084248723270584,26,16.056996567498437,16.084248723270584;0.1
16.084248723270584,26,16.05865543406844,16.084248723270584;0.1
16.084248723270584,28,16.055482405520873,16.084248723270584;0.1
16.084248723270584,23,16.060898553810556,16.084248723270584;0.1
16.084248723270584,25,16.05302317601879,16.084248723270584;0.1
16.084248723270584,23,16.064246284091872,16.084248723270584;0.1
16.084248723270584,24,16.064166377909498,16.084248723270584;0.1
16.084248723270584,34,16.04223119630357,16.084248723270584;0.1
16.084248723270584,24,16.06627782522045,15.740284941481983;0.1
16.084248723270584,29,16.062355773547438,15.597767444448731;0.1
16.084248723270584,29,16.06209409499626,15.633087735473795;0.1
16.084248723270584,37,16.04652514746056,16.084248723270584;0.1
16.084248723270584,30,16.057599861322487,15.715789561837884;0.1
16.084248723270584,26,16.062353846801837,16.084248723270584;0.1
16.084248723270584,31,16.049169977672662,16.084248723270584;0.1
16.084248723270584,25,16.063827536494134,16.084248723270584;0.1
16.084248723270584,29,16.0547992912406,15.554458538608172;0.1
16.084248723270584,26,16.05557339448346,16.084248723270584;0.1
16.084248723270584,17,16.069868013407152,16.084248723270584;0.1
16.084248723270584,23,16.064709598708003,16.084248723270584;0.1
16.084248723270584,20,16.06077455735455,16.084248723270584;0.1
16.084248723270584,25,16.062571841857235,16.084248723270584;0.1
16.084248723270584,21,16.05943060109128,16.084248723270584;0.1
16.084248723270584,25,16.064306297144576,16.084248723270584;0.1
16.084248723270584,23,16.064574955846798,16.084248723270584;0.1
16.084248723270584,28,16.053481880084423,16.084248723270584;0.1
16.084248723270584,23,16.057416760037537,16.084248723270584;0.1
16.084248723270584,20,16.06488133362655,16.084248723270584;0.1
16.084248723270584,20,16.06854671783983,16.084248723270584;0.1
16.084248723270584,27,16.054548608064785,16.084248723270584;0.1
16.084248723270584,20,16.064385720884847,15.710618000700608;0.1
16.084248723270584,23,16.067041605405304,16.084248723270584;0.1
16.084248723270584,29,16.051294741496253,16.084248723270584;0.1
16.084248723270584,27,16.060872739555457,16.084248723270584;0.1
16.084248723270584,26,16.05774029273768,16.084248723270584;0.1
16.084248723270584,26,16.04873610341591,16.084248723270584;0.1
16.084248723270584,24,16.063670713561088,16.084248723270584;0.1
16.084248723270584,24,16.055720349110498,16.084248723270584;0.1
16.084248723270584,31,16.048347863579544,16.084248723270584;0.1
